@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}

@data
0.410959,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.433196,0.397959,' United-States'
0.287671,' Self-emp-not-inc',' Assoc-acdm',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.575342,' Federal-gov',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.39726,' Private',' 9th',' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,0.244898,' United-States'
0.178082,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.653061,' United-States'
0.082192,' State-gov',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' White',' Male',0,0,0.214286,' United-States'
0.068493,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,0.193878,' United-States'
0.205479,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.082192,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,0.244898,' United-States'
0.671233,' Private',' Some-college',' Widowed',' Sales',' Unmarried',' White',' Female',0,0,0.5,' United-States'
0.041096,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.424658,' Self-emp-not-inc',' Assoc-voc',' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,0.244898,' United-States'
0.328767,' Private',' Masters',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.671233,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.287671,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.136986,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' Black',' Male',0,0,0.397959,' United-States'
0.164384,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.027397,' Private',' HS-grad',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.295918,' United-States'
0.178082,' Private',' 9th',' Never-married',' Farming-fishing',' Other-relative',' Black',' Male',0,0,0.397959,' United-States'
0.438356,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.5,' United-States'
0.013699,' Private',' 11th',' Never-married',' Sales',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.356164,' Private',' Some-college',' Divorced',' Craft-repair',' Unmarried',' White',' Male',0,0,0.346939,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.316327,' United-States'
0.219178,' Federal-gov',' Assoc-acdm',' Divorced',' Other-service',' Unmarried',' White',' Male',0,0,0.397959,' United-States'
0.054795,' Private',' Assoc-acdm',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.30137,' Private',' HS-grad',' Never-married',' Tech-support',' Not-in-family',' White',' Male',0.0465,0,0.438776,' United-States'
0.013699,' Private',' 12th',' Never-married',' Craft-repair',' Own-child',' White',' Male',0.00594,0,0.193878,' United-States'
0.383562,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.164384,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.260274,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.616438,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.5,' United-States'
0.356164,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,0.397959,' United-States'
0.315068,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.410959,' Self-emp-inc',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.150242,0,0.602041,' United-States'
0.082192,' Private',' Assoc-voc',' Never-married',' Tech-support',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.30137,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.547945,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.5,' United-States'
0.589041,' Self-emp-inc',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.520548,' Self-emp-not-inc',' 10th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.076881,0,0.5,' United-States'
0.232877,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.433196,0.44898,' United-States'
0.383562,' Private',' 7th-8th',' Separated',' Other-service',' Unmarried',' White',' Female',0,0,0.397959,' Mexico'
0.246575,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Other-relative',' White',' Male',0,0,0.397959,' Peru'
0.054795,' Private',' Some-college',' Never-married',' Farming-fishing',' Own-child',' White',' Male',0,0,0.193878,' United-States'
0.383562,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' ?'
0.232877,' State-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' Black',' Female',0,0,0.397959,' United-States'
0.410959,' Federal-gov',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0,' Private',' 11th',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.465753,' Private',' HS-grad',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.356164,' Local-gov',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.453857,0.602041,' United-States'
0.465753,' Private',' 11th',' Divorced',' Transport-moving',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.328767,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.219178,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.520548,' Local-gov',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0,' Private',' 9th',' Never-married',' Sales',' Other-relative',' Other',' Female',0,0,0.316327,' Mexico'
0.054795,' Private',' Some-college',' Never-married',' Sales',' Other-relative',' White',' Male',0,0,0.642857,' United-States'
0.246575,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.295918,' United-States'
0.068493,' Private',' Assoc-acdm',' Never-married',' Sales',' Own-child',' White',' Female',0,0,0.244898,' United-States'
0.342466,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0.459596,0.397959,' United-States'
0.246575,' Private',' Bachelors',' Married-civ-spouse',' Other-service',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' Vietnam'
0.520548,' Private',' HS-grad',' Divorced',' Prof-specialty',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.136986,' State-gov',' Doctorate',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.77551,' United-States'
0.09589,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.520548,' Private',' Some-college',' Divorced',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.260274,' Private',' HS-grad',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.109589,' Private',' Bachelors',' Never-married',' Tech-support',' Not-in-family',' Black',' Male',0,0,0.397959,' ?'
0.369863,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.653061,' United-States'
0.082192,' Private',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.602041,' United-States'
0.219178,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0.453857,0.44898,' United-States'
0.082192,' Private',' 11th',' Never-married',' Craft-repair',' Unmarried',' White',' Male',0,0,0.346939,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Sales',' Own-child',' White',' Male',0,0.367769,0.142857,' United-States'
0.273973,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',1,0,0.5,' United-States'
0.287671,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Other-relative',' White',' Male',0,0,0.397959,' United-States'
0.178082,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,0.316327,' United-States'
0.246575,' Private',' HS-grad',' Divorced',' Craft-repair',' Unmarried',' White',' Male',0.02354,0,0.397959,' United-States'
0.547945,' Private',' 12th',' Married-civ-spouse',' Transport-moving',' Husband',' Black',' Male',0.076881,0,0.397959,' United-States'
0.547945,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0.03137,0,0.397959,' United-States'
0.452055,' Private',' Bachelors',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.164384,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Wife',' White',' Female',0,0,0.5,' United-States'
0.315068,' Private',' Assoc-voc',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0.02829,0,0.397959,' United-States'
0.410959,' Private',' Some-college',' Widowed',' Transport-moving',' Unmarried',' White',' Female',0,0,0.244898,' Outlying-US(Guam-USVI-etc)'
0.123288,' Private',' Assoc-voc',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.55102,' United-States'
0.520548,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.178082,' ?',' 9th',' Never-married',' ?',' Not-in-family',' White',' Female',0,0,0.295918,' United-States'
0.547945,' Self-emp-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.5,' United-States'
0.726027,' Self-emp-inc',' Some-college',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.040816,' United-States'
0.219178,' ?',' Some-college',' Married-civ-spouse',' ?',' Wife',' Black',' Female',0,0,0.295918,' United-States'
0.315068,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0.0258,0,0.397959,' United-States'
0.39726,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0.051781,0,0.397959,' United-States'
0.506849,' Private',' 10th',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.657534,' Private',' Some-college',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.142857,' United-States'
0.30137,' Self-emp-inc',' 9th',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.379017,0.397959,' Mexico'
0.232877,' Private',' Bachelors',' Never-married',' Sales',' Not-in-family',' White',' Female',0,0,0.346939,' United-States'
0.136986,' Private',' Masters',' Never-married',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.459184,' United-States'
0.739726,' Private',' 7th-8th',' Widowed',' Transport-moving',' Not-in-family',' White',' Male',0,0,0.091837,' United-States'
0.136986,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0.424242,0.55102,' United-States'
0.109589,' ?',' 5th-6th',' Never-married',' ?',' Unmarried',' White',' Female',0,0,0.244898,' El-Salvador'
0.328767,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.39726,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.09589,' Self-emp-inc',' Some-college',' Never-married',' Transport-moving',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.136986,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Wife',' White',' Female',0.03464,0,0.397959,' United-States'
0.136986,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.142857,' United-States'
0.178082,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0.424242,0.397959,' United-States'
0.205479,' Self-emp-not-inc',' Assoc-voc',' Divorced',' Sales',' Unmarried',' White',' Male',0,0,0.5,' United-States'
0.506849,' ?',' Preschool',' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,0.397959,' Mexico'
0.164384,' Private',' Masters',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.44898,' United-States'
0.260274,' Private',' 10th',' Never-married',' Transport-moving',' Not-in-family',' Black',' Female',0,0,0.397959,' United-States'
0.178082,' Private',' HS-grad',' Separated',' Machine-op-inspct',' Not-in-family',' Black',' Male',0,0,0.397959,' United-States'
0.589041,' Private',' 10th',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.315068,' Self-emp-inc',' Assoc-acdm',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0.545684,0.5,' United-States'
0.520548,' Self-emp-inc',' Masters',' Divorced',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.346939,' United-States'
0.219178,' Private',' Bachelors',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.5,' United-States'
0.178082,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.5,' United-States'
0.136986,' Self-emp-inc',' HS-grad',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.5,' United-States'
0.328767,' Private',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.493151,' Private',' Bachelors',' Never-married',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Female',0,0,0.204082,' Japan'
0.123288,' Private',' 9th',' Never-married',' Other-service',' Own-child',' White',' Female',0,0,0.377551,' El-Salvador'
0.30137,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.273973,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.602041,' United-States'
0.164384,' Private',' Assoc-acdm',' Never-married',' Sales',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.424658,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.246575,' Private',' Assoc-acdm',' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.068493,' Self-emp-not-inc',' HS-grad',' Never-married',' Craft-repair',' Other-relative',' White',' Male',0,0,0.193878,' United-States'
0.136986,' Private',' 9th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.316327,' United-States'
0.684932,' Self-emp-inc',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.205479,' Private',' Assoc-voc',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.178082,' Private',' HS-grad',' Never-married',' Farming-fishing',' Own-child',' Black',' Male',0,0,0.602041,' United-States'
0.438356,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.547945,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' 10th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' Portugal'
0.342466,' Local-gov',' 7th-8th',' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.712329,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Other-service',' Wife',' White',' Female',0,0,0.142857,' United-States'
0.315068,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.244898,' United-States'
0.191781,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.510204,' United-States'
0.178082,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' Nicaragua'
0.123288,' Private',' Some-college',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.424658,' Private',' Masters',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.027397,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Female',0,0,0.153061,' United-States'
0.575342,' Private',' 7th-8th',' Never-married',' Other-service',' Other-relative',' White',' Male',0,0,0.316327,' United-States'
