@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute class {' <=50K',' >50K'}

@data
-0.423775,-0.068037,0.001752,-0.563362,' <=50K'
0.137179,-3.172966,-1.482402,0.876361,' <=50K'
1.698944,2.860364,1.329009,4.1349,' <=50K'
1.349317,6.391241,-0.688888,4.031585,' <=50K'
-0.479658,5.811638,-0.856869,2.487157,' <=50K'
-3.209527,2.334083,-0.003497,1.157921,' <=50K'
0.582118,1.43096,-2.529945,4.56332,' <=50K'
3.083917,6.262264,0.602849,0.690758,' <=50K'
3.070741,3.286407,-0.198259,1.984175,' <=50K'
-0.752257,5.872226,-0.912684,2.410642,' <=50K'
-2.386323,7.653506,0.625361,-1.109276,' <=50K'
0.94547,7.119689,-0.50244,0.964099,' <=50K'
-0.473415,5.130104,-0.824502,4.603143,' <=50K'
-4.168732,3.573401,1.098989,0.857021,' >50K'
-1.75288,0.866309,0.633154,-0.608636,' >50K'
2.251219,3.659943,0.9123,2.095855,' <=50K'
0.051509,1.146272,1.136238,1.608166,' >50K'
-0.461478,4.939967,-0.677551,0.586395,' <=50K'
1.741846,-1.275437,0.573409,1.25201,' >50K'
2.178941,6.559775,0.298701,1.13381,' <=50K'
2.088857,2.468076,0.263776,2.828671,' >50K'
2.380768,4.740952,-3.565448,0.983239,' <=50K'
-1.429682,0.770518,-0.319049,0.815773,' >50K'
-3.672097,-0.141573,-0.297404,2.29181,' <=50K'
1.674599,3.87154,-0.445825,7.148438,' <=50K'
-2.607517,1.369541,-0.587129,4.462594,' >50K'
-0.64028,6.167595,0.081012,2.951124,' <=50K'
3.806046,7.290371,1.54523,1.861718,' <=50K'
1.703488,8.019328,-1.279033,2.055106,' <=50K'
-2.527501,2.834743,-0.897676,2.59244,' <=50K'
-1.464787,2.29761,0.039196,2.498488,' <=50K'
2.242079,5.353278,2.720323,2.583098,' >50K'
-2.332085,1.925721,2.023127,-0.654746,' <=50K'
-1.24781,6.827136,1.305137,3.369431,' <=50K'
-0.102368,8.263225,1.562413,-0.242067,' <=50K'
5.59794,5.076883,-2.817965,4.84941,' <=50K'
3.596055,4.861708,0.179191,2.369848,' <=50K'
-2.977879,1.843952,-0.946102,2.464252,' <=50K'
1.265407,2.587178,0.868353,1.922389,' <=50K'
-1.153721,0.583197,-0.077032,-0.223912,' >50K'
-1.642186,9.222097,0.730421,3.895853,' <=50K'
0.80553,5.349795,-5.329423,5.662345,' <=50K'
2.02175,7.258677,-0.360072,-0.696499,' <=50K'
0.595757,5.917478,0.60103,2.295386,' <=50K'
-0.124195,5.593657,-0.968966,1.966002,' <=50K'
-0.783807,1.049305,-0.034554,2.100522,' >50K'
-0.885741,2.199029,0.545111,2.346007,' >50K'
-0.367112,-1.025928,-1.796181,1.36094,' >50K'
-2.34697,-0.333231,0.961215,2.177919,' <=50K'
0.857905,7.70747,1.002414,4.515039,' <=50K'
0.111065,-1.162935,-1.660378,1.272905,' <=50K'
-1.244737,2.075933,0.98556,4.094944,' >50K'
-1.918627,0.04003,0.315828,2.479981,' <=50K'
-2.99281,0.394028,-4.013193,3.092283,' >50K'
-2.234425,-0.209395,0.408149,2.493802,' <=50K'
-1.672239,4.624775,-2.720674,2.992106,' <=50K'
-1.664639,5.905421,1.673163,3.258267,' <=50K'
1.266726,3.483059,-1.062152,1.857666,' <=50K'
-2.747239,2.214887,-0.844124,4.284995,' <=50K'
0.056523,-1.497383,0.50616,1.55032,' <=50K'
-0.776149,-2.163226,-0.81307,0.203832,' >50K'
0.061161,1.647231,1.652674,1.170557,' >50K'
3.156932,6.858358,-0.292712,1.933633,' <=50K'
-3.408136,0.303599,-2.226797,2.301405,' <=50K'
0.650932,-1.02496,0.927172,3.691624,' <=50K'
-0.3923,5.38116,-1.684975,1.2546,' <=50K'
-5.340244,5.513786,0.749334,1.170536,' <=50K'
-3.490031,0.75288,-1.125629,3.277501,' >50K'
0.557967,-0.583844,-0.664784,2.242468,' >50K'
-0.414609,6.130007,0.111716,3.105388,' <=50K'
-0.31506,2.483587,0.14871,1.382179,' <=50K'
-0.658143,-1.865174,1.024581,3.337668,' <=50K'
3.020834,4.612314,0.069869,3.590173,' <=50K'
-1.60403,-0.224905,0.570376,2.295669,' >50K'
-0.337461,2.07739,-1.541165,3.084405,' >50K'
3.78756,2.840498,2.00687,2.187111,' >50K'
2.715018,4.605065,-1.066761,0.620789,' <=50K'
1.016814,7.363546,0.585307,6.346032,' <=50K'
2.883753,6.585193,1.474873,3.922194,' <=50K'
0.950093,-0.878998,-2.224089,1.704385,' <=50K'
-4.264332,2.124868,1.126884,-0.58532,' >50K'
-3.527558,7.376057,0.340084,4.432984,' <=50K'
1.172775,5.26997,-0.242264,1.893469,' <=50K'
-0.097827,4.311714,0.68623,0.555425,' <=50K'
3.427185,9.136311,0.115557,0.317416,' <=50K'
0.618715,3.378603,1.822691,1.522536,' <=50K'
-2.891772,-0.513517,2.640272,2.677033,' >50K'
0.670626,4.072628,5.385492,0.303539,' >50K'
-1.476992,2.834019,-0.202883,1.722799,' <=50K'
-0.995866,0.143132,-0.624028,0.250671,' >50K'
2.370264,5.163874,-1.114884,3.743139,' <=50K'
-1.606367,0.61344,-1.925244,1.413045,' >50K'
-5.095471,0.022924,-0.343736,5.323513,' >50K'
-1.713327,-0.565498,-0.47565,0.905544,' <=50K'
-0.050012,6.291018,1.267793,1.138587,' <=50K'
-1.536404,0.360991,0.122297,1.782004,' <=50K'
-0.07433,0.685316,0.182449,2.450468,' >50K'
2.088322,5.622918,-0.620692,2.466694,' >50K'
-0.805681,0.518479,-3.696552,2.866988,' >50K'
-2.284399,-0.363898,0.994696,2.074252,' <=50K'
-1.155551,6.215274,-1.389376,1.646831,' <=50K'
-3.546834,0.764415,0.026835,0.118027,' >50K'
0.877573,0.364805,0.511709,1.929667,' >50K'
-1.762562,3.312019,0.029669,-0.024323,' <=50K'
4.299279,3.670458,-2.176254,2.853134,' <=50K'
1.022289,1.610048,-1.269788,-0.293261,' <=50K'
-3.271064,-0.270689,1.829713,0.461822,' >50K'
-1.53623,-1.202896,-0.658404,1.105102,' >50K'
2.742838,5.046832,0.860276,3.893599,' <=50K'
0.697711,-0.074021,0.127103,2.205846,' >50K'
0.483162,5.088257,2.562175,1.041659,' <=50K'
-0.395448,1.78032,-0.581974,3.055597,' <=50K'
0.208277,5.927137,-3.549969,3.867578,' <=50K'
-2.034119,-0.486566,1.128623,1.659587,' >50K'
1.351159,-2.365884,1.382564,2.355636,' >50K'
0.929723,5.680891,0.173032,2.610606,' >50K'
4.320982,4.072644,-2.829109,2.596551,' <=50K'
-2.459683,7.760113,-1.53366,1.940604,' <=50K'
3.410288,4.780905,-4.189078,3.391755,' <=50K'
0.440739,7.478098,-2.179534,3.036209,' <=50K'
-1.625543,5.931497,0.750989,1.322497,' <=50K'
-2.296433,6.700564,-0.311731,1.532939,' <=50K'
-1.216039,4.789707,-2.626453,2.797008,' >50K'
2.818749,4.212906,-0.450214,2.996288,' >50K'
1.975702,5.384651,-1.714056,1.589718,' <=50K'
-3.899049,-0.038995,-1.614892,2.10301,' >50K'
2.471872,5.036364,2.83959,2.471239,' <=50K'
-0.933158,5.23138,1.763013,2.677222,' <=50K'
-1.044578,6.161485,-4.081644,1.85624,' <=50K'
-0.826747,2.612678,0.024994,1.349681,' >50K'
-1.416317,6.651472,-0.139045,0.692455,' <=50K'
-1.893143,3.20063,0.520571,1.918311,' <=50K'
-0.920225,0.541895,-3.642081,2.304914,' >50K'
1.452844,3.07616,-1.355158,-0.73589,' <=50K'
2.70067,4.228352,0.925632,4.499373,' <=50K'
1.859751,3.744716,0.834903,1.969811,' <=50K'
0.855368,-0.716192,-0.247515,0.799784,' <=50K'
-0.539187,3.05494,-0.695726,1.884993,' <=50K'
-1.881752,5.457943,1.584982,-0.957701,' <=50K'
-0.709531,-2.589436,0.180593,2.064922,' <=50K'
1.849691,7.477104,-1.010875,2.157847,' >50K'
-2.255637,1.185398,0.73841,5.734279,' <=50K'
-0.978638,-0.391737,-1.091556,0.46159,' <=50K'
2.569006,3.690503,1.689033,1.212853,' <=50K'
-0.633042,3.10094,-0.745949,2.040492,' <=50K'
3.339629,5.912706,-0.363479,1.013255,' <=50K'
1.663322,2.865243,1.022601,1.548284,' <=50K'
-1.208305,0.876403,-2.524338,3.551833,' <=50K'
-1.475644,2.813887,-0.178147,1.579723,' >50K'
-0.186343,1.977937,0.769272,2.067505,' <=50K'
-3.388829,-2.854643,-0.373937,3.120854,' <=50K'
-0.748535,2.574344,0.066846,1.220099,' <=50K'
-0.524684,1.117798,0.761964,1.512207,' >50K'
1.68852,5.820695,-3.671269,3.565051,' <=50K'
2.506496,6.919661,2.122713,1.80859,' <=50K'
-1.006513,0.635792,-1.817072,1.495846,' >50K'
-0.971902,-1.709841,2.761646,1.58324,' <=50K'
3.114933,4.699554,-0.676171,-0.74646,' <=50K'
1.493075,-0.322658,-1.2071,2.690814,' >50K'
-2.256146,-2.416008,-0.429657,-0.815127,' <=50K'
2.817907,6.38182,2.348775,0.271716,' <=50K'
1.378553,5.825535,-0.548646,1.141875,' <=50K'
-2.368452,-0.264491,-1.605797,1.601843,' <=50K'
-0.650778,1.078177,0.712991,1.715668,' >50K'
2.202483,6.734289,-0.445901,1.330396,' <=50K'
0.969542,0.460296,-0.928794,0.97873,' >50K'
1.91573,9.504616,0.222967,2.811578,' <=50K'
-1.584181,-0.430736,0.636026,2.120685,' >50K'
1.42224,5.483061,-2.692186,2.349293,' <=50K'
-1.595496,-0.947853,-2.103381,3.182032,' >50K'
1.418091,1.822378,1.000372,1.680744,' <=50K'
1.574925,5.998268,0.748111,0.531921,' >50K'
-1.631644,0.208137,-1.268298,1.640338,' <=50K'
0.155123,4.762736,-2.082421,3.201109,' <=50K'
-1.812965,6.837389,0.865929,-0.384333,' <=50K'
-0.6174,3.093273,-0.737578,2.014576,' <=50K'
-4.295398,0.143799,0.660404,0.147763,' <=50K'
-3.623346,-0.762992,-1.502368,1.743871,' >50K'
0.782957,-0.110916,-1.418986,2.881446,' <=50K'
0.288179,3.359709,-0.339202,-1.057827,' <=50K'
-1.552047,0.368658,0.113926,1.807921,' <=50K'
-1.375467,-0.641525,0.221564,2.531271,' <=50K'
-1.180666,8.320502,1.931834,0.283747,' <=50K'
1.48431,6.476265,-0.817683,2.407438,' <=50K'
-0.604551,1.727084,0.579997,1.591025,' >50K'
-0.351477,2.962939,-0.595281,1.573994,' <=50K'
2.960453,4.850182,1.160636,1.376794,' <=50K'
-1.744099,5.272332,1.841765,3.74771,' <=50K'
1.036918,5.400041,0.155147,0.625734,' <=50K'
3.503925,5.903655,0.209202,3.175364,' <=50K'
-0.161066,4.738902,1.199716,2.944933,' <=50K'
-1.986948,1.4197,0.35663,3.396182,' <=50K'
-2.336271,-0.414009,0.007614,2.362609,' <=50K'
3.081994,5.330632,-1.12334,3.539852,' <=50K'
0.048072,-0.375999,-0.228637,2.041909,' >50K'
-3.219375,0.729376,-3.066871,1.952326,' <=50K'
-0.97968,-1.490637,-1.897406,2.015035,' >50K'
-2.464697,-2.677359,2.748269,-0.41226,' <=50K'
-2.63818,7.653436,-0.527358,4.046205,' <=50K'
-0.322986,7.124095,-0.336355,0.565244,' <=50K'
-1.442776,8.039002,0.544888,4.795806,' <=50K'
-0.940708,5.278341,0.178551,-1.049824,' <=50K'
2.54882,4.206645,-1.116429,2.300871,' <=50K'
3.390997,0.293567,-4.349013,-0.169302,' <=50K'
0.906646,5.925393,-0.639067,0.973048,' <=50K'
-0.367556,6.542223,-0.171112,2.434563,' <=50K'
2.776049,6.117951,-2.643164,1.20348,' <=50K'
-1.614224,1.275963,0.508048,3.060336,' <=50K'
-0.176709,4.746569,1.191346,2.970849,' >50K'
1.50336,4.572991,0.72657,0.264788,' <=50K'
3.814227,6.732921,0.363114,2.726257,' <=50K'
0.521624,6.184437,-0.769137,1.252267,' <=50K'
-1.441327,-0.084009,-2.423215,3.553723,' >50K'
-0.900632,5.760148,1.811698,-0.316101,' <=50K'
-0.768568,-4.101849,-0.724302,1.715682,' <=50K'
-0.873675,2.635678,-0.000117,1.427431,' <=50K'
2.000948,5.369801,-2.592643,2.622856,' <=50K'
1.697147,0.38627,-3.075806,3.163754,' <=50K'
-0.651621,2.628009,1.144015,3.303808,' <=50K'
-1.197388,0.659855,0.505563,2.014728,' >50K'
-0.97581,0.460163,-1.779946,1.495072,' <=50K'
-1.458892,6.650934,0.657248,0.623133,' <=50K'
1.404601,5.12436,-1.28805,4.339129,' <=50K'
3.695669,0.39468,-2.770548,2.043741,' <=50K'
-1.11445,0.830403,-2.474116,3.396334,' <=50K'
-0.575593,5.65465,-1.01021,1.899348,' <=50K'
-2.510533,4.464518,1.222383,2.445772,' <=50K'
0.671198,1.399328,0.932101,3.439939,' >50K'
1.492643,5.808,0.156808,1.683034,' <=50K'
-1.078791,1.218222,-0.222419,2.765302,' >50K'
-5.148207,0.459819,2.204494,1.493558,' <=50K'
-1.805834,7.821639,0.675775,1.569176,' <=50K'
0.137003,7.399045,-0.299112,0.741315,' <=50K'
-0.350647,1.478048,1.730028,0.76065,' >50K'
-0.429689,3.001272,-0.637133,1.703577,' <=50K'
-0.724297,0.708353,-1.267772,1.865722,' >50K'
-1.219733,9.202029,-3.586784,3.666733,' <=50K'
-0.180837,6.107612,-1.168103,3.330167,' <=50K'
-1.693352,7.556445,-2.085635,1.158841,' <=50K'
-2.927906,-0.501788,-0.246305,4.173047,' <=50K'
-0.991888,-0.266359,-3.269718,2.339925,' >50K'
-0.618336,2.659003,0.079236,1.218665,' >50K'
-2.10742,7.483472,-1.091563,2.276033,' <=50K'
-1.092671,2.743013,-0.117303,1.790263,' <=50K'
-1.248552,5.167536,0.438628,2.032269,' <=50K'
-1.97662,0.552411,-0.083247,2.335303,' <=50K'
-4.12577,0.984669,0.095869,0.584184,' <=50K'
-1.81797,0.498992,-0.028371,2.248503,' <=50K'
-0.459417,2.549471,0.077468,1.586138,' <=50K'
-3.099193,4.476825,-1.627079,1.52306,' >50K'
-1.609979,0.712307,-1.51493,2.885291,' <=50K'
-1.014458,2.704679,-0.075451,1.66068,' <=50K'
-1.185204,4.468601,0.724532,3.335354,' <=50K'
3.818932,6.014613,-4.110681,1.764416,' <=50K'
2.27284,6.558423,0.101943,7.212659,' <=50K'
-1.528282,-0.347502,0.664512,1.90589,' >50K'
-0.369441,0.549034,-1.095897,1.383426,' <=50K'
-0.771291,-1.745357,2.077223,0.651372,' <=50K'
4.168507,2.997913,-1.878577,1.382543,' <=50K'
1.402615,0.205367,-0.321024,1.925193,' >50K'
0.923874,5.138675,-0.828148,4.036255,' <=50K'
-1.964052,-0.293232,0.492791,2.397951,' <=50K'
-0.981019,2.805636,0.575919,0.682867,' <=50K'
-1.100559,5.775626,2.13034,2.606585,' <=50K'
-2.715688,-0.714709,-0.563217,3.023878,' >50K'
0.845088,-1.18602,0.290142,1.474145,' <=50K'
-1.316116,2.80385,-0.176834,1.808364,' <=50K'
-1.86284,-0.565911,-0.660084,0.738743,' <=50K'
-0.936808,5.802747,0.70688,2.958826,' <=50K'
1.593508,2.674285,-0.079608,0.474715,' <=50K'
4.395419,0.169076,-4.373733,2.362128,' <=50K'
-0.496336,4.952184,-0.6902,0.608938,' <=50K'
-0.195433,1.484068,-1.998963,3.301219,' <=50K'
3.262612,5.948909,0.170128,3.047016,' <=50K'
-3.365388,0.453912,0.8803,2.359512,' <=50K'
2.494498,4.958404,0.486572,-0.637632,' >50K'
-3.744206,1.280012,2.982067,1.613666,' <=50K'
1.098198,1.580923,-0.082195,2.51277,' <=50K'
2.461549,3.532147,-0.008912,4.674251,' <=50K'
-1.30642,3.437342,-0.532313,0.79334,' <=50K'
-1.421616,5.080168,-2.644579,7.328606,' <=50K'
-2.808571,0.58105,-1.07955,1.026338,' >50K'
-1.896182,0.537326,-0.070223,2.378086,' <=50K'
1.535473,4.962112,-0.29977,1.410777,' <=50K'
2.472692,6.930273,1.344297,1.870686,' <=50K'
0.541091,4.888674,-2.391009,2.548604,' <=50K'
2.343127,3.803217,0.204156,2.768873,' <=50K'
2.765154,5.475581,-1.835888,-0.003547,' <=50K'
0.765712,3.924781,0.089694,1.03879,' <=50K'
1.446283,4.370493,-1.707235,1.194933,' <=50K'
0.825937,5.3766,0.213261,2.55183,' <=50K'
0.939812,5.755594,-0.5,1.191554,' <=50K'
2.883403,6.308286,-2.530626,3.136938,' <=50K'
-1.26475,0.959739,1.073379,1.000126,' >50K'
1.83542,3.700541,-0.293795,0.910475,' <=50K'
-0.317492,4.81557,1.116012,3.204099,' <=50K'
-0.432596,6.173428,-1.773472,4.014345,' <=50K'
-1.927468,0.55266,-0.086964,2.429919,' <=50K'
-0.859806,0.755827,-3.149807,2.582073,' >50K'
-0.563624,8.235853,-3.618398,2.770781,' <=50K'
-0.507902,3.039606,-0.678985,1.833159,' <=50K'
-3.630161,3.859735,-0.77137,3.436255,' <=50K'
1.59762,5.018356,-1.975897,2.525822,' <=50K'
0.835353,7.581149,-1.354054,4.328413,' <=50K'
0.919129,4.227292,-1.051907,1.086647,' <=50K'
-2.536751,-4.164111,-0.599223,2.101087,' >50K'
1.10356,7.888907,-1.558694,3.050464,' <=50K'
3.33628,-0.738004,-0.449429,3.274421,' <=50K'
-3.669297,1.254279,-0.50228,3.044549,' <=50K'
-0.685244,7.000213,1.550987,0.878587,' <=50K'
1.592922,7.753235,-0.151173,1.637541,' <=50K'
-4.066897,-0.112556,3.156649,2.429191,' >50K'
-0.635268,3.077691,-0.717121,1.868126,' <=50K'
-1.22614,-2.443328,0.036232,2.14621,' <=50K'
3.892495,2.969455,-2.213212,2.132923,' <=50K'
-1.992699,7.677271,-1.463883,2.223217,' <=50K'
0.350961,3.77123,0.452864,1.737892,' <=50K'
0.865465,7.695634,1.407378,2.990524,' <=50K'
0.047758,3.28421,1.177978,1.648756,' <=50K'
3.894577,-1.162711,-0.201563,3.670983,' >50K'
3.197882,7.2879,0.705707,0.703818,' <=50K'
-1.085009,2.872012,-0.185048,2.110089,' <=50K'
-0.707214,-1.043397,1.949456,0.978043,' >50K'
0.917939,1.799173,-1.351461,-3.309802,' <=50K'
-0.675922,5.193827,-2.712152,1.396073,' <=50K'
0.963953,-0.013071,-0.189269,0.750879,' <=50K'
3.979819,0.637476,-0.242329,1.737711,' <=50K'
1.616362,7.209378,-1.013074,2.162097,' <=50K'
1.083075,4.394511,-1.51474,3.343966,' <=50K'
3.446303,5.337164,0.658595,1.887502,' <=50K'
2.750437,5.403879,1.611753,0.961604,' <=50K'
0.93376,4.888136,1.99276,4.046088,' <=50K'
-3.986031,-0.09939,-2.450966,2.652299,' >50K'
3.874505,6.849414,0.21526,3.682701,' <=50K'
1.146628,-0.0476,-0.125116,0.612161,' <=50K'
-0.470624,-0.517679,0.253893,-0.103957,' <=50K'
-1.011329,5.497757,0.00314,2.523811,' <=50K'
1.838639,5.239367,4.395797,-1.376014,' <=50K'
-0.030097,-1.525431,1.599245,0.435102,' <=50K'
-0.696639,6.902968,-0.765872,3.266208,' >50K'
2.223575,4.700983,-2.253176,2.654258,' <=50K'
3.334981,4.331971,-3.474852,3.208991,' <=50K'
1.92668,0.787357,-1.024168,3.308576,' >50K'
-4.261344,-0.765743,-0.409481,3.073465,' >50K'
-1.21303,0.667522,0.497193,2.040645,' >50K'
0.259862,0.089341,-0.337592,2.533011,' >50K'
-2.569551,3.038618,0.523559,3.701519,' <=50K'
-0.828913,7.519399,-0.955835,0.309192,' <=50K'
2.661587,3.512095,-0.808506,1.130993,' <=50K'
-1.045743,2.720013,-0.092192,1.712513,' <=50K'
-3.175723,0.165348,-2.072413,1.740291,' >50K'
-0.114606,-3.151911,-1.955091,1.647333,' <=50K'
-0.824828,0.684607,-1.231512,1.504124,' >50K'
-1.700601,2.12257,-3.05973,-0.325681,' <=50K'
-2.299412,5.080445,1.471027,-0.018408,' <=50K'
-0.85812,2.617234,1.896476,0.54189,' <=50K'
2.070915,4.108082,1.401709,-0.556581,' <=50K'
-2.04696,7.602905,-1.912404,4.327314,' <=50K'
-2.581346,5.47434,-3.468637,2.475478,' <=50K'
-0.29049,2.026597,1.684274,0.556593,' >50K'
3.287717,6.219945,0.128546,0.570968,' <=50K'
3.73247,0.644105,1.885138,1.469585,' <=50K'
-1.541088,-0.62625,-0.607986,0.909874,' >50K'
-1.123956,2.758346,-0.134044,1.842096,' <=50K'
-1.519366,-0.547922,-0.630689,1.002295,' >50K'
-3.571974,-2.03131,-1.783096,1.241388,' <=50K'
-1.708472,0.445325,0.030222,2.067087,' >50K'
2.123423,5.039645,0.983106,0.690562,' <=50K'
2.771109,3.297184,1.695814,-0.857214,' <=50K'
-4.867322,0.832333,1.570256,1.511772,' >50K'
0.335434,5.951584,-1.597612,2.216231,' <=50K'
-0.982475,3.211635,0.828116,0.973878,' <=50K'
2.226923,4.446724,-1.036582,2.700682,' <=50K'
-2.252991,4.629233,-0.400932,1.73313,' <=50K'
-3.391145,0.275799,-2.19369,2.132413,' >50K'
-0.656823,-5.088344,-0.10322,-1.519687,' >50K'
0.62467,5.785807,0.587871,-0.003052,' <=50K'
0.375126,0.751633,-1.24687,1.96356,' <=50K'
0.304148,5.966918,-1.614353,2.268064,' <=50K'
1.825307,3.401224,0.27384,4.87289,' <=50K'
-1.179766,-0.26882,-1.229199,0.970871,' <=50K'
-0.111905,4.579022,-0.1085,5.348899,' <=50K'
-1.807633,6.530145,-2.554141,3.29738,' <=50K'
-1.061385,2.727679,-0.100562,1.73843,' >50K'
-0.497882,8.408396,1.410807,0.061116,' <=50K'
3.258719,4.172759,1.516906,3.379288,' <=50K'
2.306546,5.020036,2.871196,2.040942,' <=50K'
1.373207,6.742693,2.184562,1.540289,' <=50K'
-2.580047,0.728522,-0.697576,1.943055,' <=50K'
0.072384,-3.165548,-1.487056,0.807662,' <=50K'
3.262013,6.692425,-1.367942,3.385874,' <=50K'
-2.647772,3.233683,-1.480093,-0.682197,' <=50K'
-1.076284,2.37555,-3.601437,2.449901,' <=50K'
-1.817061,-4.256783,-0.549228,3.295444,' <=50K'
-3.957277,2.09476,-0.813811,2.706636,' >50K'
-0.711692,6.710892,-0.355261,3.004728,' <=50K'
-1.539187,0.40285,-0.679138,1.323829,' >50K'
-3.046002,2.133308,0.662653,1.808572,' >50K'
-2.101326,0.331244,-1.387548,1.643876,' <=50K'
-0.495393,6.643822,-0.287547,2.928047,' <=50K'
3.495458,1.773407,-1.15695,1.607059,' <=50K'
0.47431,4.352736,1.53228,-0.786085,' >50K'
-0.550762,2.121126,0.140608,2.477262,' >50K'
1.94338,4.012491,-0.858039,1.467083,' <=50K'
-3.781595,-0.087905,-0.355997,2.473226,' <=50K'
-1.333984,2.788267,-0.156377,1.661915,' >50K'
-0.489725,-1.883358,2.22789,0.184873,' >50K'
1.494413,7.480185,-0.963906,3.929326,' <=50K'
-2.057811,4.032087,1.30727,2.410878,' <=50K'
0.56097,0.993932,1.288781,1.468298,' >50K'
-0.398273,0.978758,0.818091,1.473368,' >50K'
1.130744,6.51376,-0.684277,0.743957,' <=50K'
-4.686461,0.335468,0.451144,0.795677,' <=50K'
1.032347,-0.628699,0.256674,4.071436,' <=50K'
-2.203661,-1.164512,0.312868,4.181985,' >50K'
-0.083841,6.623315,-0.633502,2.209139,' <=50K'
0.999181,5.587609,-1.542374,4.219019,' <=50K'
-1.415631,-0.629059,1.26146,1.79682,' <=50K'
-1.168873,6.351264,1.969671,-2.046404,' <=50K'
-3.579916,2.146582,0.518677,0.491056,' <=50K'
2.057925,2.089849,-2.908284,1.346617,' <=50K'
2.848215,5.382431,1.250632,1.445494,' >50K'
-0.609666,3.538551,-1.994172,1.831615,' >50K'
-1.32588,5.306942,1.61096,-0.483291,' <=50K'
1.883225,3.720922,-0.322247,1.148167,' <=50K'
3.197397,5.871176,1.083177,2.17596,' <=50K'
1.254848,4.34178,-2.283821,1.867783,' <=50K'
-1.510862,-1.971677,-0.482082,-0.911252,' <=50K'
-1.566777,5.834225,-3.48648,1.709677,' <=50K'
-0.617592,2.091943,0.65858,2.07779,' <=50K'
-1.340254,2.825416,-0.201757,1.918777,' <=50K'
-1.989118,-0.765888,1.64329,4.043986,' <=50K'
1.762334,7.28302,-0.937165,4.176446,' <=50K'
1.933487,5.108397,0.911489,0.829196,' <=50K'
1.531805,-0.120541,-3.229319,3.84927,' >50K'
-1.562973,5.90083,0.784471,1.21883,' <=50K'
-0.012916,0.739008,1.114765,0.602155,' >50K'
1.015548,5.640653,-0.87074,-0.359574,' <=50K'
-0.337521,0.064802,-5.711747,3.39314,' >50K'
-3.055667,1.688432,-0.319026,2.986554,' >50K'
-0.27295,6.104388,0.133486,3.187581,' <=50K'
-3.913379,1.853429,-0.11235,-1.172235,' >50K'
1.777408,3.873099,-0.487529,-1.143143,' <=50K'
1.869137,-2.655798,-1.650012,2.846085,' <=50K'
3.449478,5.922974,0.116227,4.717624,' <=50K'
0.786685,-0.443928,-1.245739,2.894032,' <=50K'
0.474236,-0.512247,-0.671872,2.087078,' >50K'
3.527644,5.796937,1.151829,2.262595,' <=50K'
-1.990038,0.583327,-0.120445,2.533585,' <=50K'
0.182536,-1.100606,-1.742207,1.858701,' <=50K'
-2.685739,0.977043,1.256642,0.213133,' >50K'
-1.444792,0.176638,-0.437216,3.176378,' <=50K'
-1.175334,2.734849,-0.1015,1.575115,' <=50K'
-1.607747,0.942142,-0.204554,1.015803,' >50K'
-0.520845,4.915238,1.007196,3.541014,' <=50K'
3.282948,5.533084,-1.760413,3.04157,' <=50K'
1.563905,0.686996,-3.133735,2.423921,' >50K'
3.042984,6.865527,-0.29365,1.770318,' <=50K'
-0.751131,8.298027,3.408847,1.335851,' <=50K'
-2.221636,3.361632,0.344792,2.462559,' <=50K'
3.35117,1.05462,-1.692827,0.715043,' >50K'
-0.57314,5.519608,1.177674,2.117183,' <=50K'
3.480835,5.855852,1.195414,1.828368,' <=50K'
-1.454454,3.508251,1.641768,0.557678,' <=50K'
-3.322278,6.325791,-2.786144,0.281467,' <=50K'
5.781253,4.998868,-0.225121,3.600305,' <=50K'
3.106106,3.863318,3.038215,6.091731,' >50K'
-3.703485,6.85045,2.222831,-0.558805,' <=50K'
-0.780126,0.638357,-1.177573,1.254009,' >50K'
1.01773,5.092675,-0.777926,3.880755,' <=50K'
1.40197,6.780769,-1.410895,2.6319,' <=50K'
-3.591367,-3.376189,-1.487231,-0.433369,' <=50K'
1.65466,7.013229,-1.232993,1.7189,' <=50K'
-3.025253,-0.504722,-0.942369,1.882264,' <=50K'
-1.465101,-0.687832,-0.537306,0.607925,' <=50K'
1.898183,3.735616,0.843461,1.976557,' <=50K'
3.810519,4.050958,-0.04874,1.080324,' <=50K'
-1.94311,0.560326,-0.095334,2.455835,' <=50K'
-1.092088,7.221543,-1.311916,4.009622,' <=50K'
-2.016661,8.132574,-2.737582,0.463198,' <=50K'
-1.705812,0.186073,-1.235942,1.340693,' <=50K'
-5.118738,7.316214,-1.318779,2.399186,' <=50K'
-0.364843,2.237186,0.648744,2.329289,' >50K'
2.447608,3.013648,0.750934,-4.010512,' <=50K'
1.404601,5.12436,-1.28805,4.339129,' <=50K'
2.378362,4.440244,0.089447,3.546649,' >50K'
-1.622754,0.59362,-0.418655,4.987594,' <=50K'
-3.656597,0.34262,-2.257688,2.114478,' <=50K'
