@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {' <=50K',' >50K'}

@data
-0.201869,6.103082,-5.027397,2.250123,-0.54996,3.285748,-0.789359,0.471896,-0.791698,1.121181,' <=50K'
-0.869237,5.34067,0.096722,-0.464027,-0.159629,-0.880033,-1.313264,-2.879614,0.638796,-3.778115,' <=50K'
2.200165,1.957077,-1.104124,2.814936,0.128615,3.914944,-0.664387,-2.291838,-3.457132,-1.580187,' >50K'
-1.087178,5.414496,-0.701597,0.910061,1.969608,-3.439478,1.867033,-1.224171,3.432386,-6.396586,' <=50K'
2.498007,-0.697278,-0.678712,4.400351,0.74419,1.000996,1.986094,-1.089381,-6.753566,-0.354764,' >50K'
-1.171689,3.274554,0.456477,1.086847,-2.434119,1.05371,-1.063234,1.914294,-0.111082,-6.577489,' <=50K'
1.051879,5.90289,-0.621389,1.08453,2.206536,-4.00091,0.815382,2.056639,-0.249083,-4.110256,' <=50K'
1.619551,5.077423,-1.245072,4.405524,0.474545,-2.28767,-1.110736,-2.821087,-0.243218,0.315591,' <=50K'
0.752199,3.817338,-0.444905,1.89761,-1.171703,1.769915,-2.139273,-0.648271,-0.339024,-5.424173,' >50K'
-1.10734,0.617649,-3.797935,3.014672,-2.008079,2.779484,-0.682149,0.217089,-0.027276,-2.909823,' <=50K'
0.272681,6.298312,0.325461,0.350488,2.503482,0.718391,2.167948,-2.308488,-2.293584,-2.119219,' <=50K'
2.119899,3.076757,-0.99529,1.316268,3.63639,-2.078772,-0.990384,-2.727895,-0.316311,-1.127149,' <=50K'
-0.84239,2.620345,0.016624,1.375598,-2.457597,1.171262,-1.375553,1.800836,0.694494,-6.748146,' >50K'
-0.985947,1.169432,0.623695,1.742819,-1.262686,2.905842,-3.011335,-2.26237,-0.602056,-4.054077,' >50K'
0.636011,-1.699997,-2.788723,1.144694,-1.588903,-2.015469,-1.962695,0.56555,1.38869,-3.089864,' <=50K'
1.67607,6.893581,0.269511,-0.783412,-0.494665,-2.438675,0.347606,0.063617,1.62557,-5.600047,' <=50K'
1.621839,2.72793,-0.375202,1.059292,3.406204,-2.836411,-0.051513,-1.808369,1.064279,-3.326132,' <=50K'
3.12309,5.422917,0.907624,1.943355,3.45036,1.273899,-0.13459,-3.346475,0.475022,0.915536,' <=50K'
-0.364168,4.956086,-2.537065,1.515591,0.932315,-1.893955,1.284813,-5.923417,0.900023,-2.010837,' <=50K'
-1.347402,2.819183,-0.193575,1.860197,-2.736225,1.523514,-0.902801,1.785001,0.782323,-6.417989,' <=50K'
1.480299,7.405481,-1.16469,2.771596,0.735211,-0.547576,-1.900601,1.535523,1.136993,-3.859219,' <=50K'
3.849662,2.570985,-1.174598,0.899065,2.623398,-0.494315,-0.138273,-1.914077,1.159789,-2.693156,' <=50K'
-1.037708,3.640453,1.300781,0.385231,-1.998693,2.654668,0.985734,2.978179,-3.618134,-6.94896,' <=50K'
0.955542,5.083582,0.017287,-1.410125,1.782277,0.329915,0.546872,0.698188,-3.414524,-4.636685,' <=50K'
2.805452,5.159575,-1.11131,2.644892,0.832309,0.446891,-0.524614,-2.319428,-0.401632,0.113584,' <=50K'
1.959581,6.826525,-1.437958,2.63175,1.21586,-3.861801,0.159436,2.025021,-2.124092,-2.88788,' <=50K'
0.882977,6.946922,-0.408612,3.815888,-0.06305,0.337653,-1.447262,-3.696456,-2.608442,0.894584,' >50K'
0.157371,5.455655,-0.818299,1.499504,0.012187,-2.740042,-1.78641,2.123141,2.446493,-3.458657,' <=50K'
1.087622,0.308341,-0.526842,2.501162,-0.804157,2.040103,-0.311608,-0.694627,-2.200292,-2.155805,' <=50K'
-0.22958,7.562636,-0.467242,4.207873,2.487158,-3.589837,0.690089,2.838356,-1.03558,-5.340797,' <=50K'
-1.552047,0.368658,0.113926,1.807921,-1.558129,1.446441,-4.848094,0.818113,2.881889,-6.78418,' <=50K'
3.415316,-0.969799,-2.330337,0.88711,1.140449,3.167668,1.940616,0.040192,-5.41205,-5.515719,' <=50K'
4.803428,1.195784,-1.934382,3.224802,0.249105,-2.560716,-1.175265,-0.343558,-1.597745,3.293406,' <=50K'
0.232708,5.985596,1.140068,2.190314,3.305888,-4.209587,0.944334,-4.191717,3.163378,-4.123215,' <=50K'
1.320932,5.527269,-1.490276,4.39015,1.37544,-1.071635,-2.821226,0.096462,0.146302,0.627642,' <=50K'
-2.155364,0.566998,-0.088839,2.103288,-1.832488,1.792576,-4.210279,0.81164,3.022898,-6.402819,' >50K'
-4.17724,-0.782418,1.06195,7.108105,-1.956159,3.491855,-1.821713,-2.006428,1.842366,-1.536739,' <=50K'
0.571048,4.118906,-1.18091,0.929073,2.193467,-1.865645,1.939349,-2.100692,2.714203,-4.890016,' <=50K'
2.39641,4.733286,-3.557078,0.957322,0.253286,0.118305,-1.968081,1.75312,0.84811,-3.078996,' <=50K'
2.538893,5.052195,2.815417,2.712304,2.591277,-1.802724,-0.941057,-2.4318,0.670777,-1.12007,' <=50K'
-3.713311,-0.883307,3.245168,0.20026,0.04232,1.966448,-0.419219,1.983525,0.932892,-3.328497,' <=50K'
-1.572082,1.059433,1.01652,-4.046505,0.751299,-1.676037,-0.21508,0.156892,-0.251344,-2.890627,' <=50K'
0.465394,2.896243,0.890289,-0.734894,1.316223,-2.195274,-1.292393,-2.458547,-0.801017,-1.794375,' >50K'
1.140201,-3.752572,-1.035072,1.603167,0.585772,2.913575,-1.205482,2.115686,-2.082295,5.954695,' >50K'
0.848124,7.498286,-1.316098,2.801127,0.503486,-0.284528,-1.207248,1.554461,1.314567,-3.565693,' <=50K'
-3.272586,7.141962,1.06792,4.603139,1.360473,-3.777461,2.554126,0.802528,1.098368,-3.970201,' <=50K'
0.515908,0.682632,-1.171536,1.73031,-0.919976,0.653084,-2.439572,5.043921,-1.77469,-4.511413,' <=50K'
0.044104,-0.393114,-2.189875,1.143295,0.755208,3.224153,0.681294,-0.783535,-1.356326,-4.626218,' <=50K'
-2.233845,5.375852,-3.415742,0.775518,-0.494376,0.030204,-2.752747,-0.122537,1.952543,-1.985247,' <=50K'
-1.676375,4.668364,1.070075,-2.914498,-0.254757,-1.087458,-1.334378,1.867167,1.689506,-7.961222,' >50K'
-0.427674,6.156412,-1.752828,3.900559,0.164711,-3.090342,2.536171,-3.281032,0.631143,-0.074284,' <=50K'
0.651486,4.103821,-1.167885,0.971856,2.213094,-1.890153,1.833149,-2.103434,2.684947,-4.937076,' <=50K'
0.257221,5.989918,-1.639464,2.345814,-0.020085,-1.650067,-2.405881,1.182035,1.108788,-0.989793,' <=50K'
3.27123,3.675257,-3.201349,1.979464,2.892455,1.287685,-2.996601,-0.234498,0.280587,-0.607164,' <=50K'
3.388204,4.698479,-3.501,2.950745,0.54885,3.851696,0.711724,-1.801131,-0.991724,4.531158,' <=50K'
4.03092,4.989482,-1.891127,3.812498,1.846549,-2.915444,2.396243,-3.361633,-2.806829,-1.81291,' <=50K'
0.435484,5.472356,-2.805796,2.980443,-1.194994,-2.66965,-0.618986,0.460584,-0.847226,-3.438999,' >50K'
-2.964494,0.754374,-1.971664,3.994176,0.94981,2.6092,-2.22597,-3.919361,-3.051104,-2.214558,' >50K'
-1.92376,4.380658,0.110445,2.554776,0.3326,1.746648,1.109041,-0.781165,-4.341229,-2.601634,' <=50K'
-1.614286,6.894283,-0.716752,3.863059,0.775744,1.332515,-5.205975,0.833023,1.882554,-2.378232,' <=50K'
-1.07566,-0.074099,-0.95878,0.648761,-0.776082,0.732096,-1.802117,1.797029,1.860139,-7.173255,' <=50K'
-0.690391,4.628852,0.26328,3.23571,-1.448003,-1.084493,-0.261137,-1.465365,-3.125919,-3.529549,' <=50K'
-0.856868,6.069484,-3.981199,1.545241,-1.158634,-0.244191,-3.763717,-0.125082,0.037556,-1.084739,' <=50K'
-1.818819,-0.315734,0.51047,2.509433,-0.780068,3.486863,-2.259214,1.173104,-1.757828,-0.796809,' <=50K'
-0.33955,1.730245,0.249665,1.886087,-0.628119,2.358617,-2.550504,0.912832,-0.166079,-5.10493,' <=50K'
0.802857,0.805713,-1.283752,2.075945,-0.234464,0.563465,-2.75225,-1.029208,-0.603819,-6.093344,' <=50K'
-4.37761,7.758974,-2.019684,2.995134,0.759275,0.50728,-1.74163,-2.477892,0.524452,-1.821667,' <=50K'
-6.429795,0.745695,2.564141,4.825556,-0.483116,2.481663,-3.703675,-2.089105,0.234317,-0.691216,' <=50K'
0.120587,3.831601,-0.087391,-0.405961,2.540956,-2.036473,0.891076,0.04002,1.707789,-1.395371,' <=50K'
3.667835,3.504008,-2.976194,2.812037,0.703552,1.372385,-4.481162,2.2172,-2.629414,3.654641,' <=50K'
0.071746,5.920576,-1.538411,1.838578,0.867004,-2.366125,-0.472757,-5.322673,-0.284267,-2.201668,' <=50K'
-1.852393,0.228708,-1.278357,1.372287,-1.200126,1.268132,-1.069383,1.773632,1.997999,-6.666462,' <=50K'
2.359051,3.567884,-0.856326,0.963236,2.11322,-0.911851,-1.97629,-5.134343,-0.028239,-1.143887,' <=50K'
0.76591,4.136824,-0.410064,-1.335516,-1.093536,0.743678,-1.726687,0.928837,-0.569493,-5.150983,' <=50K'
1.66378,3.823643,1.392507,3.163778,0.921348,-2.676725,-1.973436,1.430238,0.915324,-1.924286,' <=50K'
-1.231832,-1.508218,-0.599521,1.190627,-2.191085,1.27713,-2.489552,-0.875576,-1.814357,0.162882,' <=50K'
0.392421,3.993673,-0.637425,2.493691,-1.421958,2.086935,-1.867088,-0.67056,-0.308374,-5.177407,' <=50K'
3.211952,5.134915,1.121305,1.661688,2.314834,-0.285123,-2.248873,-5.148007,-0.79634,-1.282591,' >50K'
-0.107309,5.912749,-1.905214,2.921266,-0.213132,-0.604199,0.873024,-2.404883,0.639053,-2.205418,' <=50K'
-0.431559,7.901937,0.499808,0.93715,0.58187,-3.372465,1.974075,-1.194199,2.230762,-6.261158,' <=50K'
-0.998815,2.697012,-0.06708,1.634764,-2.566403,1.309096,-1.257211,1.791145,0.70782,-6.640857,' <=50K'
-1.258609,8.080949,1.564741,5.024895,0.793271,0.800117,-1.603999,0.099093,0.796383,2.074198,' <=50K'
-0.723218,-2.619953,1.561828,0.656965,0.221647,2.229962,-2.70186,-0.29942,-3.924216,-0.699522,' >50K'
-2.918552,-0.576189,-0.960389,2.241512,-3.351244,-0.21619,-2.170708,-0.403204,1.647756,-4.340205,' <=50K'
-0.595602,3.350885,0.509931,3.242763,0.434702,-1.276809,2.617875,1.396615,-3.077601,-3.397993,' <=50K'
-1.040746,1.124817,0.109607,-0.600706,-0.79582,2.196737,-3.127118,-1.351352,0.084548,-3.826686,' <=50K'
0.948757,-2.822538,0.701218,0.740403,0.081968,0.842149,-2.120394,2.033065,1.785668,-0.027873,' >50K'
1.703074,3.378359,1.0604,1.438314,2.754405,0.230255,-0.633721,-1.607067,-1.649685,1.961405,' <=50K'
-1.442549,0.31499,0.172519,1.626505,-1.481964,1.349957,-4.930933,0.824897,2.87256,-6.859283,' <=50K'
-4.69742,1.330376,1.173056,1.693724,-1.531962,3.076483,-4.351476,1.080974,3.178801,-6.450465,' <=50K'
1.646066,6.175939,0.050752,2.796818,1.641435,-0.64425,1.48594,-3.318387,1.573819,-1.54527,' <=50K'
1.19774,7.283514,-1.121261,0.723587,2.18567,-1.860397,-0.98413,-3.643889,0.416412,-4.5382,' <=50K'
-1.244393,-0.16694,-3.374817,2.582224,-1.362573,1.000243,-0.191417,-2.021086,-1.016375,-4.843319,' <=50K'
-2.166106,0.100822,0.882275,5.268364,-1.259073,3.515767,-6.344305,0.653102,2.399197,-2.984563,' >50K'
0.142413,3.234921,-1.088411,1.584321,2.610739,-2.825054,-0.195655,-0.511915,1.376116,-2.758924,' >50K'
0.593922,5.837499,-0.577022,1.130836,2.912786,-2.661184,-0.184066,-6.84943,1.766036,-4.475783,' <=50K'
-0.38894,-0.089896,1.192028,3.003542,0.787611,-1.446535,3.075764,-0.710868,-1.989077,-5.328374,' <=50K'
-0.626014,3.166176,-2.659777,3.154477,-3.480727,2.953707,-0.397902,0.243988,-1.191649,-2.662961,' <=50K'
0.606455,-3.402969,-1.231289,0.098864,-1.237037,0.035892,-3.14069,4.54659,1.253504,-5.833201,' <=50K'
2.500693,6.499435,0.350799,1.304941,0.807203,-1.742309,0.203833,-1.021316,0.728258,-3.834847,' >50K'
-3.247656,-3.630151,-1.572912,-0.834898,-0.501466,-1.368497,1.74856,2.072748,1.874307,-2.730484,' <=50K'
-1.724677,5.911014,-0.819323,1.578018,1.370197,-0.277189,2.050671,-1.834417,1.253067,-3.33466,' <=50K'
-0.259473,4.860432,-0.593471,0.392555,2.040726,-2.734983,-0.525017,-5.301696,1.407213,-3.770779,' <=50K'
2.683333,4.174793,-1.086476,2.324484,0.847512,-1.473715,-1.610649,-4.248632,-0.506425,-2.065191,' <=50K'
-1.558848,-0.136305,0.508348,1.883899,-0.790818,0.493148,-2.12057,0.357012,1.425225,-3.584066,' <=50K'
0.84275,4.789504,-2.289626,2.40092,2.198224,-0.739026,-1.987607,1.53387,2.371184,-4.114669,' <=50K'
4.523201,4.405995,0.000366,2.240056,2.727839,1.18734,-0.839323,-2.802151,-0.861098,-0.581916,' <=50K'
-2.224629,6.345679,1.242166,0.175856,2.243214,-3.433277,1.95514,3.258667,1.388199,-6.223947,' <=50K'
0.859718,5.948393,-0.664179,1.050798,2.145521,-3.924327,1.051451,2.060186,-0.187907,-3.994678,' <=50K'
-0.003527,4.816154,-2.137298,3.287909,-0.47187,-0.891815,-0.587938,-2.915924,0.08868,-1.036603,' <=50K'
3.476501,3.656355,1.048587,-0.133906,1.280421,-2.454891,-0.905652,-0.964886,-1.712227,0.829656,' <=50K'
2.186759,7.767425,0.656127,2.672084,-1.32675,-0.567102,-3.231275,-2.143027,1.073107,-0.622302,' <=50K'
-2.081046,-0.463566,1.103512,1.737337,-1.052323,-0.224674,-1.181577,1.271952,2.79891,-5.763249,' <=50K'
3.838795,-0.888319,-0.773214,3.657445,1.455693,-0.131021,-2.909248,3.93494,-3.993481,-3.689909,' >50K'
-0.926401,2.632313,0.007691,1.303525,-2.472445,1.189645,-1.25758,1.804902,0.728535,-6.700257,' <=50K'
-1.531253,4.699744,-1.563314,3.941541,0.449036,-1.820682,-2.969799,-1.513565,0.733734,1.890865,' <=50K'
2.580076,2.929901,0.070502,-0.027385,2.288773,-2.182552,-1.699333,-4.190355,1.232844,-3.814989,' <=50K'
3.836531,-0.025686,0.849298,1.196946,2.38945,-0.585431,-2.585827,1.1241,-2.429188,3.040556,' <=50K'
-1.22847,5.666181,1.549247,0.969747,4.138483,-2.439213,2.99866,-1.543712,0.006295,-3.243362,' <=50K'
3.299543,5.611411,0.304431,0.305646,0.244128,-0.031234,2.153933,1.208771,-1.082371,3.089196,' <=50K'
3.536398,6.613958,-0.017614,0.882408,1.367775,-1.402772,-1.196201,-1.916805,-0.725018,-1.994892,' <=50K'
1.225144,5.145969,-5.134588,2.384679,0.415755,-0.949823,-1.766027,0.315402,-1.317134,-0.162497,' <=50K'
-0.815916,5.524912,-3.5047,4.272344,-0.372795,0.057489,-2.861376,-0.326725,0.491398,-1.30316,' <=50K'
5.482986,6.660789,1.057211,2.08087,0.507275,-1.094812,0.284114,-2.401381,-3.905909,-0.398007,' <=50K'
-2.255588,0.926583,0.902216,0.337038,-0.60467,0.868465,-1.772566,6.261784,-0.225236,-6.95526,' <=50K'
0.416285,-0.920677,-2.500432,2.438852,-1.734551,-1.394171,-1.087492,-2.340461,-1.321743,-4.235724,' >50K'
-1.777549,-0.542499,1.985004,3.15054,-1.616548,-0.994085,-3.635317,0.60407,1.734002,-1.902963,' <=50K'
1.633884,1.094706,-3.605249,1.252729,-0.594028,2.247262,0.285955,-3.927749,-3.29553,-1.599091,' >50K'
-0.673196,-0.934793,-0.287659,0.317,-1.000735,0.763169,-3.455493,-1.381181,1.137662,-6.770422,' <=50K'
-2.957022,2.234664,0.101602,0.915622,-0.521653,2.599467,0.476724,1.658802,-3.015259,-7.311993,' <=50K'
0.166268,0.933876,-0.203156,2.765888,-0.151356,-0.32234,-1.914427,3.633817,-4.003671,-2.211286,' >50K'
1.879083,1.466771,-1.828418,2.283907,1.733554,-2.138188,1.202194,-2.199376,1.015745,0.168602,' <=50K'
1.566972,4.298188,-1.407089,0.647043,0.762091,0.453544,-1.9103,-0.659465,-2.239329,-1.030654,' <=50K'
-1.708472,0.445325,0.030222,2.067087,-1.666935,1.584276,-4.729752,0.808422,2.895215,-6.676891,' >50K'
-0.262742,5.501315,-0.842802,1.381017,0.736067,-3.249348,0.324227,-4.396104,1.073427,-4.509597,' <=50K'
-1.355037,7.591084,-0.191977,2.155941,2.134569,-1.127885,-0.579954,-6.603391,0.154382,-3.11447,' <=50K'
2.453783,3.565265,-0.859667,1.123178,2.11373,-0.911859,-2.129581,-5.14238,-0.076635,-1.194263,' <=50K'
1.740475,0.732709,0.882243,1.405449,2.291237,1.689153,-0.430446,1.822185,1.335515,1.023896,' <=50K'
-0.437936,5.704772,-0.981916,1.840989,0.581664,-3.018327,0.471124,-4.430976,1.073918,-4.26669,' <=50K'
-1.190611,4.151731,0.910749,2.526815,1.069474,-2.777471,1.08119,-4.528687,2.408619,-2.448046,' <=50K'
-2.228832,1.026564,0.468523,-0.348235,-1.375206,1.880183,-1.502973,-0.446762,1.604572,-5.581591,' >50K'
-3.744992,5.058492,0.104202,1.566809,1.220124,-2.992727,-1.086894,-6.143743,0.957569,-1.979309,' <=50K'
-1.81602,3.352677,1.16272,2.005483,1.081846,-0.299387,-0.337712,1.198915,-2.329247,2.452698,' <=50K'
0.515908,0.682632,-1.171536,1.73031,-0.919976,0.653084,-2.439572,5.043921,-1.77469,-4.511413,' <=50K'
2.546703,4.688923,0.008275,3.24898,1.454932,-2.246081,-0.996565,-2.490305,-0.358842,0.635001,' <=50K'
-1.88054,0.529659,-0.061852,2.352169,-1.786622,1.735893,-4.599577,0.797762,2.909873,-6.558872,' <=50K'
0.771042,-0.436262,-1.25411,2.919949,0.529113,2.696375,-0.349389,-0.765497,-4.533925,-0.228404,' >50K'
0.988606,-0.617949,1.10029,1.964399,-0.868232,-0.392271,-3.93805,4.900053,-0.103356,-5.943763,' <=50K'
2.981276,-3.692788,-1.415271,1.476301,0.207603,-1.183453,-1.797528,1.176858,-2.002753,-1.851415,' <=50K'
-1.193183,-0.237904,-1.266397,1.169153,-1.253473,2.13037,-3.34303,-2.315877,-0.017301,-3.923466,' >50K'
1.848138,6.809246,0.361586,-1.068495,-0.374978,-2.590292,0.21743,0.074277,1.610911,-5.718065,' <=50K'
-1.983934,2.908716,0.395325,3.195989,0.917415,1.218426,-2.025632,2.093145,-1.827963,-5.224791,' >50K'
-0.758375,2.160944,0.583246,2.31104,-1.291716,4.844815,-2.113909,-0.345175,-0.560014,-1.928165,' <=50K'
-3.651675,0.325604,-2.237043,2.000692,-2.464861,2.575961,-2.556572,-0.979837,0.526985,-3.040157,' >50K'
2.161772,4.848287,-3.682634,1.346071,0.090077,0.325056,-1.790569,1.738583,0.868099,-2.918062,' <=50K'
-1.531925,3.053341,5.135161,1.927842,3.237107,-0.26784,1.800331,2.153951,-2.560554,-0.875688,' <=50K'
4.179089,4.094397,0.764352,4.552737,1.904775,-1.23259,1.211188,-1.964672,-5.708417,3.158127,' <=50K'
6.532299,2.546471,-1.1125,2.68811,3.219875,-1.62198,0.703548,-3.164676,-2.58248,-0.897092,' <=50K'
-0.5567,7.963271,0.432845,1.144483,0.494825,-3.262197,2.068748,-1.201952,2.241423,-6.175327,' <=50K'
5.812538,5.034457,-0.947642,4.318917,1.567289,-0.855375,-0.037081,-3.568469,-4.225309,1.70658,' <=50K'
4.224401,5.119266,-1.009482,2.741496,1.151314,-2.914235,-0.471246,3.119298,-2.195733,-2.55736,' <=50K'
0.291769,3.122027,-2.256139,1.985792,1.363315,-0.83903,-3.402949,-4.100418,-2.389913,0.157655,' <=50K'
-1.273158,5.206621,0.924569,1.652784,2.161604,-3.940311,1.32373,-2.645776,2.972154,-3.011247,' <=50K'
-0.037752,5.974244,-1.597004,2.019994,0.79084,-2.269641,-0.389918,-5.329457,-0.274939,-2.126565,' <=50K'
1.221506,9.489734,-0.991964,2.667104,0.952831,-0.173063,1.959472,-1.63646,0.833859,-2.589214,' <=50K'
0.152577,5.622962,-2.266929,4.313387,0.353037,0.538318,-3.621608,2.488992,1.076999,-0.952333,' <=50K'
-2.832646,1.821449,-0.928423,2.575734,-1.078305,1.170787,-2.096798,0.532107,0.467006,-7.050748,' <=50K'
-2.271017,-1.999351,-0.359073,1.244183,-2.141077,0.861448,-4.166911,0.19209,0.26054,-1.696517,' <=50K'
-0.553664,1.551237,-1.874188,2.243638,-0.090967,2.090387,-1.572998,-0.687624,1.007607,-5.146052,' <=50K'
0.483065,4.535352,-1.417131,0.966176,-2.250764,-3.85087,-0.903543,-2.142658,0.795526,-1.985338,' <=50K'
0.24099,0.799892,0.206094,2.5983,-1.684685,5.807158,-1.269687,-2.01488,-0.620543,-1.676875,' >50K'
-0.863831,2.601646,0.041172,1.199859,-2.428922,1.134511,-1.304917,1.808778,0.723205,-6.743173,' >50K'
-0.667264,4.576931,-1.369868,-1.47134,0.696694,-2.361643,-1.711955,-0.267868,2.279315,-3.028766,' <=50K'
-0.517143,1.002944,0.796508,1.423839,-1.031037,2.613316,-3.483902,-2.253414,-0.700242,-4.354533,' >50K'
3.120436,4.485804,-3.649693,3.916554,1.339884,1.088791,-2.217133,0.631051,-0.130244,-1.212355,' <=50K'
2.225093,9.871543,1.035636,3.11226,0.637561,2.203189,0.381742,1.454334,-3.447455,-0.737293,' <=50K'
1.057843,4.358715,-2.252368,1.800904,-1.64318,-0.172401,-4.906563,2.697169,-1.477235,0.114821,' <=50K'
3.375569,-1.70502,-1.742021,2.490508,-0.083425,2.289623,-0.744666,-0.3841,-0.736465,1.011857,' <=50K'
-1.599854,4.921524,-0.962052,1.874016,0.101756,-4.233545,-0.196955,-4.314009,1.705794,-1.912604,' <=50K'
0.845262,-1.266945,-1.447322,4.590564,0.35953,2.311121,-2.677733,-3.476619,-2.046019,-2.250185,' <=50K'
-1.154079,2.319467,-0.062158,2.77263,-1.788975,2.533966,-0.956657,0.580499,1.028605,-3.113629,' <=50K'
-1.621058,4.242413,-0.16019,2.243569,-0.396193,0.368959,-0.314758,-0.922041,1.436725,0.573009,' <=50K'
3.728972,2.678817,-1.299216,1.451128,2.4668,-0.29523,-0.137659,-1.937006,1.125265,-2.594156,' <=50K'
0.619912,3.872439,-0.503686,2.046363,-1.24919,1.867933,-2.021055,-0.653377,-0.318793,-5.336684,' <=50K'
2.113496,4.89142,-3.732481,1.566897,0.027438,0.404691,-1.790324,1.729412,0.854289,-2.878462,' <=50K'
2.474443,4.417493,0.110842,3.563515,1.59625,0.582233,-1.277218,-1.662583,-3.557886,3.293511,' <=50K'
-2.042721,1.836295,0.959369,1.554752,-1.509734,4.270049,-1.622128,0.155845,-4.073299,-4.33274,' >50K'
-1.670679,-0.611414,-0.617294,0.772475,-1.44756,1.326788,-2.392509,-1.390441,1.374979,-6.141419,' <=50K'
1.622187,6.894531,-1.498427,2.486536,1.126472,-3.749985,0.596071,2.035022,-2.005737,-2.68891,' <=50K'
0.836686,0.371047,-1.788296,2.727717,-0.425172,0.879546,-2.831454,-1.140673,0.100523,-6.069715,' <=50K'
-1.35686,-2.184393,-1.683021,-1.404006,-1.281073,1.808915,-0.106322,0.699706,0.682215,0.965248,' <=50K'
-0.870723,2.487215,1.297019,3.377256,-2.187856,2.764343,-4.758791,-0.382253,1.89602,-3.213205,' <=50K'
0.273475,2.076852,0.996162,4.285152,0.457997,-1.841764,-2.385356,-3.6545,1.303366,1.823249,' <=50K'
-1.448891,0.270273,-2.708006,-0.643605,-2.039093,0.604376,0.032075,-2.841779,-2.459011,0.495763,' >50K'
-0.160591,0.518576,1.135944,3.080016,1.263837,1.927495,2.080696,-0.691205,-7.294049,-0.388437,' >50K'
-2.072183,0.042383,-0.260834,0.663966,-1.492653,1.30248,-2.030155,-1.291181,0.636114,-5.917228,' >50K'
-2.57383,-1.540552,2.335356,2.469818,-0.372709,0.856307,-1.116318,0.249935,2.857452,-1.495209,' <=50K'
-0.386593,5.842775,1.082698,1.617829,3.459403,-3.005447,0.828332,-2.85382,0.524574,-3.812865,' <=50K'
-0.730973,0.638606,-1.18129,1.348625,-1.119294,3.862591,-2.623116,-0.384145,0.004752,-1.958488,' <=50K'
-1.839223,4.922257,-1.098345,3.610361,0.205191,-0.848279,-3.08638,-2.394229,-0.074803,2.213823,' <=50K'
-1.565016,8.799553,0.887825,2.822548,2.265723,-1.945504,0.503829,-3.324197,0.011581,-4.594436,' <=50K'
-1.157226,1.248777,2.412403,2.663664,-0.773792,1.236446,-2.071973,0.399384,0.756702,-3.823671,' >50K'
-2.379195,-0.432228,-0.772008,0.554867,-1.402224,3.063716,-2.140878,-0.437349,-2.433322,-0.809049,' >50K'
0.102997,6.749496,2.241626,1.554786,2.351909,3.115609,-0.676028,-2.886528,-0.353085,0.887988,' >50K'
0.806627,3.188646,-0.511806,2.065954,0.070362,-3.327336,-1.016431,-3.224862,1.58176,-1.664646,' <=50K'
1.078608,4.547961,0.474879,-0.818657,0.540962,-2.336547,-3.137261,-0.899794,3.839251,-5.72601,' <=50K'
-3.904212,5.607951,-2.043093,3.086241,-0.480959,-3.472137,-0.48031,-0.815868,3.721634,-3.74997,' <=50K'
-1.317409,0.253656,0.239483,1.419172,-1.394919,1.23969,-5.025606,0.83265,2.8619,-6.945114,' <=50K'
-3.112176,3.829139,-1.277917,2.12415,-3.03235,4.049253,-0.445348,0.539963,-0.973298,-2.773277,' >50K'
4.623346,5.366369,-0.180884,3.890828,0.669312,2.865809,-0.563393,-4.830924,-2.490744,2.154674,' <=50K'
-0.63101,2.122859,0.621382,2.276073,-1.239448,4.778957,-2.255612,-0.34501,-0.593268,-2.007412,' >50K'
1.557516,2.157892,-1.109612,0.642146,-0.485075,-3.391813,-2.71214,4.889226,1.962453,-1.96089,' <=50K'
-0.570472,3.070273,-0.712467,1.936826,-2.370182,2.109619,-2.1252,0.87039,-0.657869,-4.397301,' >50K'
-3.572781,-0.223246,-1.410285,1.386396,-2.417231,1.467595,-2.208364,-0.050835,1.782253,-5.607285,' >50K'
-0.222533,7.398268,1.539003,0.981032,1.027975,-0.329358,0.302029,-0.767228,0.932698,-3.674934,' <=50K'
-2.260605,-0.305422,-1.778103,1.03621,0.058859,3.826487,-0.439058,-2.218639,-4.264074,-0.293759,' >50K'
3.557253,0.040304,-1.01283,-0.733768,0.644204,-0.50687,1.072853,-2.02842,-1.128115,-0.222056,' <=50K'
